name,chinese_rating,chinese_count,all_rating,all_count,lat,lng,zip,neighborhood,borough,city,state,is_flushing,place_id
JiBeiChuan,4.058823529,68,4.1,145,40.639798,-74.0054634,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJ_c9NrKRbwokR20kNhtfDb1w
Seng Seafood Restaurant,4.054545455,55,4.1,177,40.7134389,-73.9961984,10002,,Manhattan,New York,NY,FALSE,ChIJyVJ6v8hbwokRgfiPYxijpxc
BK Seafood Market 海鲜舫,4.045454545,66,4.1,165,40.632394,-74.0109561,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJqa1RgFBFwokRqgVBamPjDO4
Wo Kee Noodle,4.045454545,66,4.1,424,40.7229463,-73.7996918,11366,Fresh Meadows,Queens,,NY,TRUE,ChIJn-SQE_xgwokROTtYD_ClYJY
Hi Tea Bakery & Restaurant,4.020408163,98,4.1,360,40.7484639,-73.7566222,11364,Oakland Gardens,Queens,,NY,TRUE,ChIJwZwbl_NhwokRX5S79BixT00
Main Moon Chinese Restaurant,4,2,4.1,271,40.6325182,-74.2567258,7036,,,Linden,NJ,FALSE,ChIJqVXCrQOzw4kR54qeX8ytvrI
Wing Hing,4,4,4.1,132,40.665832,-73.9538967,11225,Crown Heights,Brooklyn,,NY,FALSE,ChIJw8rf4HNbwokR-_ytGRAOsTA
Golden Star,4,5,4.1,141,40.6512761,-73.9421681,11203,Little Caribbean,Brooklyn,,NY,FALSE,ChIJFQU9TGdbwokRUKcjUWK336Y
Cactus,4,5,4.1,199,40.590117,-73.940161,11235,Sheepshead Bay,Brooklyn,,NY,FALSE,ChIJry25PH5EwokRXyrARmFaVXE
U Like,4,5,4.1,109,40.6940078,-73.9492363,11206,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJu8UjmO1bwokRme24D4lFxD0
La Nueva Victoria,4,7,4.1,798,40.7937667,-73.9720854,10025,,Manhattan,New York,NY,FALSE,ChIJt5zmDyj2wokRzdvzO4aq9Es
New King Wok,4,7,4.1,118,40.647798,-74.011578,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJjbA-2LZawokRRgDHBFMpvLM
Great China,4,7,4.1,272,40.6264839,-74.1613347,10303,Mid Island,Staten Island,,NY,FALSE,ChIJnyph2q1NwokR96HUakWQw58
Kum Kau,4,16,4.1,1575,40.6935271,-73.966738,11205,Clinton Hill,Brooklyn,,NY,FALSE,ChIJG4WAoLhbwokRyn0RE1BW2Mg
Jac Mao,4,20,4.1,505,40.5858884,-74.0929703,10305,Midland Beach,Staten Island,,NY,FALSE,ChIJr-CsR8ROwokRis4tvjFo1Xs
New Moon,4,21,4.1,296,40.7425809,-73.9778217,10016,,Manhattan,New York,NY,FALSE,ChIJr7-MfQZZwokRHLbO4Pb3He8
Panda Express,4,29,4.1,1261,40.760996,-73.991116,10036,,Manhattan,New York,NY,FALSE,ChIJW2Dg2VNYwokRoQ1cchHCorI
Staten Island MR. BBQ,4,34,4.1,115,40.5717648,-74.1125947,10306,New Dorp,Staten Island,,NY,FALSE,ChIJLbIfyspJwokRW7z6HsHCGrQ
Congee Village,3.992932862,566,4.1,2506,40.718659,-73.990354,10002,,Manhattan,New York,NY,FALSE,ChIJx8xdGIdZwokRT15ilvIVcTM
Old Xi’an,3.986111111,72,4.1,367,40.7058854,-74.0075162,10005,,Manhattan,New York,NY,FALSE,ChIJxxFm1u5bwokRkpYm1R6tMU4
New Northern Manor 新同乐,3.985294118,204,4.1,878,40.7694578,-73.736868,11362,Little Neck,Queens,,NY,TRUE,ChIJTzUWpvqJwokRzzowue5qmPk
House of Joy,3.983606557,244,4.1,1323,40.7150183,-73.9984912,10013,,Manhattan,New York,NY,FALSE,ChIJ-eS_PhdbwokRjlCFlhmIGdU
Howong,3.975806452,124,4.1,396,40.6125024,-73.9832669,11204,Bensonhurst,Brooklyn,,NY,FALSE,ChIJ5dSOHB5FwokRAeX2-ZPEFcg
Park Asia,3.964401294,309,4.1,1184,40.6322222,-74.0127778,11220,Dyker Heights,Brooklyn,,NY,FALSE,ChIJP5YFN09FwokRLyaJTlmWHs0
Guh Song Korean Style Chinese Restaurant,3.953125,64,4.1,546,40.7589749,-73.7690296,11361,Bayside,Queens,,NY,TRUE,ChIJN5Q5V-ZhwokRag1Qf7J1aQo
山王饭店,3.946428571,56,4.1,350,40.7627908,-73.9771957,10019,,Manhattan,New York,NY,FALSE,ChIJuQeWi_lYwokRIMbOO0aVL1U
Golden Z 大快活食坊,3.9375,32,4.1,245,40.5985939,-73.9568737,11229,Homecrest,Brooklyn,,NY,FALSE,ChIJ18QqhIxEwokR104AkcKZCZM
Dun Huang Beef Noodles,3.903614458,83,4.1,219,40.6353649,-74.0089306,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJpY8JctNFwokRIDKnNj6bR9I
Peking Express,3.9,10,4.1,202,40.725929,-73.9427719,11222,Greenpoint,Brooklyn,,NY,FALSE,ChIJIbfFaUlZwokR7QeqHwSoJYY
Soochow Garden,3.885714286,105,4.1,511,40.8243873,-73.9877483,7010,,,Cliffside Park,NJ,FALSE,ChIJ6Zw0DLL3wokRJgaJodCD1QU
Precious Island Tea Shop,3.879396985,199,4.1,643,40.570706,-74.1104278,10306,New Dorp,Staten Island,,NY,FALSE,ChIJhStz3E1JwokR4ysd7dtsqiQ
Great NY Noodletown,3.872909699,299,4.1,3034,40.7150213,-73.997071,10013,,Manhattan,New York,NY,FALSE,ChIJxxUYUyZawokRl_nFS_dkwio
Panda Express,3.870967742,31,4.1,1300,40.7562434,-73.9701357,10022,,Manhattan,New York,NY,FALSE,ChIJ9cp8I-NYwokRnuyqdQQn0Po
Moo Shu,3.862068966,29,4.1,114,40.7710671,-73.7354319,11363,Flushing,Queens,,NY,TRUE,ChIJi6AipvqJwokRbEVOyZeKH4E
China River,3.841463415,82,4.1,552,40.7581645,-73.988364,10036,,Manhattan,New York,NY,FALSE,ChIJ6esGrLFZwokRB-rhg1taoXs
Happy Garden,3.833333333,6,4.1,139,40.8615656,-73.8573773,10469,Allerton,The Bronx,,NY,FALSE,ChIJk0Q_xlvzwokRGWt40Uohy8A
Tim Ho Wan East Village,3.80952381,357,4.1,2464,40.7313048,-73.9901597,10003,,Manhattan,New York,NY,FALSE,ChIJ8WvaWJlZwokRp1RxTb8QUrE
New China Hibachi & Sushi Buffet,3.806451613,93,4.1,1797,40.5659573,-74.1092829,10306,New Dorp Beach,Staten Island,,NY,FALSE,ChIJO5T30YFJwokRU3kuEZZVQ-c
Shanghai You Garden,3.801498127,267,4.1,1148,40.7634149,-73.7706536,11361,Bayside,Queens,,NY,TRUE,ChIJN4KqVsBhwokRgEFpK_yOtlY
Asian Yummy House,3.8,5,4.1,109,40.6991906,-73.93958,11206,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJD86bfPdbwokRAS3IJe9grM0
Great Dragon,3.8,10,4.1,126,40.6452442,-73.999721,11232,Sunset Park,Brooklyn,,NY,FALSE,ChIJS2hlxs5awokRM2fI-LtMAyc
Chef Yu,3.8,70,4.1,1521,40.7535052,-73.9923114,10018,,Manhattan,New York,NY,FALSE,ChIJrThdq61ZwokRHmF67x0c9vY
Nai brother LiC,3.792682927,82,4.1,229,40.7492037,-73.9398021,11101,Long Island City,Queens,,NY,FALSE,ChIJ2VpwAuNZwokRRH3TXqM-80k
Q Town Asian Cuisine Inc.,3.789473684,95,4.1,430,40.7414555,-73.8802527,11373,Elmhurst,Queens,,NY,FALSE,ChIJ79nuh_lfwokRIkTlh8VLnzU
Ya Ya Roasted,3.787234043,47,4.1,146,40.5727139,-74.1080523,10306,New Dorp,Staten Island,,NY,FALSE,ChIJTbOWWQBJwokReH6Cw6q-gbM
Ollie’s Sichuan Chinese Restaurant​ (成都印象),3.751552795,161,4.1,1589,40.7589491,-73.9930726,10036,,Manhattan,New York,NY,FALSE,ChIJJS-Q9VJYwokRq_QTtG6GoPE
New Long River,3.75,12,4.1,124,40.638871,-74.0170335,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJYXRqdU1FwokRJUyNdJatLgs
Tri Dim Shanghai [UES] Restaurant and Bar 鼎豐,3.75,68,4.1,509,40.7739472,-73.9579191,10075,,Manhattan,New York,NY,FALSE,ChIJ9WCDTL5YwokRhBUL20yZeso
Hunan Delight,3.733333333,15,4.1,291,40.6753041,-73.9782291,11215,Park Slope,Brooklyn,,NY,FALSE,ChIJ2zOuoABbwokRYg7hMmy4B1I
Hunan Cottage,3.714285714,7,4.1,217,40.5905385,-73.9720203,11223,Gravesend,Brooklyn,,NY,FALSE,ChIJgXqZTVdEwokRcvfaO1cOTUo
J's Wong,3.666666667,3,4.1,164,40.6740297,-73.9566175,11216,Crown Heights,Brooklyn,,NY,FALSE,ChIJhabssp9bwokR_BdkubWsBXo
China Wok,3.666666667,3,4.1,109,40.6670018,-73.950574,11225,Crown Heights,Brooklyn,,NY,FALSE,ChIJK-FdKHdbwokRqvBFAn9RwJU
Choi Yuan,3.666666667,3,4.1,189,40.8729239,-73.8891509,10468,West Bronx,The Bronx,,NY,FALSE,ChIJM7qsKXbzwokRpX_RHEB-2ng
Good Taste,3.666666667,3,4.1,230,40.8755663,-73.8500091,10469,Laconia,The Bronx,,NY,FALSE,ChIJUVW5SDbzwokRiBzFgQZbEZU
Fortune Glatt Kosher Chinese of Rego Park,3.666666667,3,4.1,109,40.7261755,-73.8652228,11374,Rego Park,Queens,,NY,FALSE,ChIJi3UPt71fwokRJStq0pZsfHY
Great Wall,3.666666667,6,4.1,287,40.819708,-73.9265586,10451,West Bronx,The Bronx,,NY,FALSE,ChIJC7zSvNH1wokRjAY1GMeFO1o
Prime Avenue,3.666666667,9,4.1,1437,40.6661104,-73.9423509,11213,Crown Heights,Brooklyn,,NY,FALSE,ChIJYy4_T3lbwokRtEILKeM25Mo
Taste of China,3.642857143,14,4.1,133,40.6183711,-74.0091145,11228,Dyker Heights,Brooklyn,,NY,FALSE,ChIJb-Lh92pFwokR0zG_LVvpXZs
Rego Garden,3.636363636,11,4.1,111,40.7282488,-73.8637731,11374,Rego Park,Queens,,NY,FALSE,ChIJY0B4ijdewokRfay0rTCtgZY
Tang's Garden,3.625,8,4.1,221,40.7723105,-73.9590372,10021,,Manhattan,New York,NY,FALSE,ChIJdfvO5b9YwokRqOQhe3uS_AQ
Li Wan,3.625,8,4.1,142,40.712354,-73.8961365,11379,Middle Village,Queens,,NY,FALSE,ChIJmdH37IVewokRrRZpvDmqjTM
H K Wonton Garden,3.613445378,119,4.1,1085,40.7164209,-73.9991607,10013,,Manhattan,New York,NY,FALSE,ChIJxxWZFSdawokRvpYShowHen4
Nom Wah Nolita,3.586206897,29,4.1,617,40.7203028,-73.9944423,10012,,Manhattan,New York,NY,FALSE,ChIJLxEbJoZZwokRBgg1pE4COTo
Dim Sum Go Go,3.559055118,127,4.1,1687,40.7132926,-73.9977449,10038,,Manhattan,New York,NY,FALSE,ChIJBQwbiCZawokRak_8KefFP7M
Mr. Bao,3.428571429,21,4.1,289,40.7170416,-73.9587591,11249,Williamsburg,Brooklyn,,NY,FALSE,ChIJA9SIWRBZwokRhwUDjVndVuY
Fatima's Halal,3.333333333,3,4.1,425,40.7149558,-73.8074223,11432,Jamaica,Queens,,NY,FALSE,ChIJP5ree-NhwokRNun38vx09DQ
The Dumpling Cove,3.333333333,9,4.1,2095,40.875858,-73.8361,10469,East Bronx,The Bronx,,NY,FALSE,ChIJCcCZ38uMwokRoLfGdwraLNQ
Baybridge Szechuan,3.266666667,15,4.1,184,40.7884639,-73.7855195,11360,Bayside,Queens,,NY,TRUE,ChIJKy5nTVyKwokRonUvPZaaUKE
Empire Garden,3.142857143,7,4.1,239,40.749268,-73.682587,11040,,,New Hyde Park,NY,FALSE,ChIJ50IbfJ5iwokRjZo_xL5foEU
Cheung Khei,3,3,4.1,183,40.7442436,-73.7168773,11004,Floral Park,Queens,,NY,FALSE,ChIJ0ydoYG5iwokRjvSBtYWvbxA
Happy Wok,3,4,4.1,213,40.8303188,-73.8915797,10459,West Bronx,The Bronx,,NY,FALSE,ChIJMfQ5g1f0wokR-SczyQiasAs
Vanessa's Dumpling House,3,13,4.1,249,40.7850624,-73.9773326,10024,,Manhattan,New York,NY,FALSE,ChIJ_ewsmVNZwokRotSLa_9mUvs
Cheong Hei,2,2,4.1,131,40.7462967,-73.8833463,11373,Elmhurst,Queens,,NY,FALSE,ChIJM7xsU6lfwokRVNhJ082ipsM
Halal Fresh Chinese and Indian cuisine,1,1,4.1,231,40.834464,-73.8506609,10462,Westchester Square,The Bronx,,NY,FALSE,ChIJD15xTwX1wokRNVUKOYvRTHE
Yang's Good Taste,0,0,4.1,169,40.8573105,-73.8993359,10458,Fordham Heights,The Bronx,,NY,FALSE,ChIJk_3A5nn0wokRzwr0RmkO1yg
Lucky Garden,0,0,4.1,139,40.6413309,-74.0948141,10301,New Brighton,Staten Island,,NY,FALSE,ChIJSe8goTxOwokRr-RLkeZ2wR8
Great Wall,0,0,4.1,160,40.8535905,-73.8831078,10458,Belmont,The Bronx,,NY,FALSE,ChIJLbuQp4b0wokRQNddVw2FKDo
General Tso's,0,0,4.1,141,40.8309708,-73.8620415,10472,East Bronx,The Bronx,,NY,FALSE,ChIJpUI8zsP0wokRGlj03me8GWY
Elegant,0,0,4.1,102,40.7246793,-73.7536776,11427,Jamaica,Queens,,NY,FALSE,ChIJ-eZkgIFhwokRpVrLlrb8xA8
China Garden Restaurant,5,1,4,117,40.8295449,-73.875699,10472,East Bronx,The Bronx,,NY,FALSE,ChIJ_yiz7O_0wokRP7VbRZlI4dg
Ming Hui Chinese Restaurant,5,1,4,179,40.5106053,-74.2744276,8861,,,Perth Amboy,NJ,FALSE,ChIJsayq73rKw4kRpIoVQC-HIvY
Lotus Express,5,1,4,196,40.8662471,-73.9247149,10034,,Manhattan,New York,NY,FALSE,ChIJH2stGfjzwokRCJVwVUMX5hs
Kam Shing,5,2,4,168,40.6299276,-73.9609984,11230,Flatbush,Brooklyn,,NY,FALSE,ChIJweJyQspEwokRpUU6TjHGbrQ
Hong Kong Express,5,2,4,140,40.6961645,-73.9046817,11385,Ridgewood,Queens,,NY,FALSE,ChIJA-aY7iRcwokRWLBOKOPN1xo
China City,5,2,4,136,40.8605472,-73.8950169,10458,Fordham Heights,The Bronx,,NY,FALSE,ChIJAR4NrHj0wokRbu1QUB7h9F0
King's Chef,5,2,4,199,40.8259533,-73.8992181,10459,Morrisania,The Bronx,,NY,FALSE,ChIJi-DeP1L0wokR55JVOjqpHpg
New York Chan,5,2,4,127,40.666044,-73.882857,11207,East New York,Brooklyn,,NY,FALSE,ChIJ3aLRWaldwokRRl_Qdod6KN0
King Dragon 188,5,3,4,146,40.7928241,-73.9502725,10029,,Manhattan,New York,NY,FALSE,ChIJkclx-Rz2wokRcAYh9w05xo8
No. 1 China Wok,5,3,4,282,40.8678247,-73.9000066,10468,Fordham Manor,The Bronx,,NY,FALSE,ChIJYzKEkoXzwokRmcAv3miKHds
Szechuan Kitchen III,5,3,4,103,40.7052578,-73.7400311,11429,Queens Village,Queens,,NY,FALSE,ChIJ1wJ7dNxjwokRnLa3MPmUBZM
Ling Gee,5,8,4,115,40.6789474,-74.0108005,11231,Red Hook,Brooklyn,,NY,FALSE,ChIJ_Qhea4pawokRJVK0_2-OcWQ
Asian Bay,5,8,4,206,40.585036,-73.9511499,11235,Sheepshead Bay,Brooklyn,,NY,FALSE,ChIJ4xUVVGREwokRHFf7Vkd8ADg
Peking Taste,5,10,4,144,40.5531694,-74.1926419,10312,Rossville,Staten Island,,NY,FALSE,ChIJ_2V8LxlLwokR1WeqpjgF5-U
Dynasty Taste,4.928571429,14,4,156,40.5879905,-74.1652609,10314,New Springville,Staten Island,,NY,FALSE,ChIJ6eSTAnxMwokR4rrZFlwr210
King Wah,4.875,8,4,445,40.754583,-73.896991,11377,Woodside,Queens,,NY,FALSE,ChIJYdm-tRlfwokRpCfGITFmHwQ
Chen's Garden,4.8,5,4,102,40.5633031,-74.1917139,10312,Arden Heights,Staten Island,,NY,FALSE,ChIJsU2T02lLwokRdcds8rhHrkA
No 1,4.75,4,4,133,40.6037939,-73.9957583,11214,Bensonhurst,Brooklyn,,NY,FALSE,ChIJU-A2TA9FwokRyv1uwGma4yw
Peking Taste Chinese and Thai Restaurant,4.727272727,22,4,165,40.5908246,-74.1647066,10314,New Springville,Staten Island,,NY,FALSE,ChIJ07ISXXxMwokRTyPumjSYA-o
Chinese Gourmet Restaurant,4.666666667,3,4,212,40.6311946,-74.2531392,7036,,,Linden,NJ,FALSE,ChIJRetXtRyzw4kRWG_xtgua1Dw
Liu's Garden,4.666666667,6,4,118,40.7496114,-73.70764,11040,Glen Oaks,Queens,,NY,FALSE,ChIJ-W5N6XtiwokRzyw9i4PH8L0
China New Star,4.666666667,9,4,320,40.6246431,-74.1432401,10302,Mid Island,Staten Island,,NY,FALSE,ChIJj0n8ZslNwokRJrjuYjRp1YY
Tasty House,4.625,8,4,135,40.5970124,-73.9746915,11223,Gravesend,Brooklyn,,NY,FALSE,ChIJuWfd8vhEwokRrYL_vGO0OHc
New Fun Sing,4.6,10,4,255,40.7018474,-73.9435689,11206,Southside,Brooklyn,,NY,FALSE,ChIJed9FRvpbwokRFgE6leChBTw
Ho Wok,4.6,10,4,127,40.559483,-74.164391,10308,Eltingville,Staten Island,,NY,FALSE,ChIJX6MK0qNLwokRyu4WbBxZWdc
New Dragon,4.6,25,4,149,40.756043,-73.8047437,11358,Flushing,Queens,,NY,TRUE,ChIJ-yo07DBgwokRqknvukV10Vw
Great Wall Chinese Restaurant,4.555555556,9,4,284,40.763896,-73.8817713,11369,East Elmhurst,Queens,,NY,FALSE,ChIJTZFlR5lfwokRfCYdh2Era6A
Wai Kang,4.545454545,11,4,178,40.8726905,-73.8882074,10468,West Bronx,The Bronx,,NY,FALSE,ChIJZ0L8LXbzwokR4KEm8nWR2oI
Great Wall Kitchen,4.5,2,4,168,40.6260545,-74.2428649,7036,,,Linden,NJ,FALSE,ChIJz2jVihizw4kRRUldFJb7nFo
King Kitchen,4.5,4,4,113,40.6913976,-73.9369086,11221,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJW-jvcPVbwokRLNTGmG3_E4g
Asian Kitchen,4.454545455,11,4,123,40.7358185,-73.8809591,11373,Flushing,Queens,,NY,FALSE,ChIJgbnH2VNewokRAKbeb1R2PPo
3 Times,4.382352941,34,4,217,40.7111188,-73.9518483,11211,Williamsburg,Brooklyn,,NY,FALSE,ChIJV4aA6KNbwokRH92E32MJyH8
Wah Sing,4.333333333,3,4,122,40.6778541,-73.9105364,11233,Ocean Hill,Brooklyn,,NY,FALSE,ChIJqyMg9EJcwokRKKGpk3kG5YU
Golden House,4.333333333,6,4,146,40.7650379,-73.9179003,11103,Astoria,Queens,,NY,FALSE,ChIJHy2sUT9fwokR38_PJqs_08Y
Golden Forest,4.333333333,9,4,244,40.7166447,-73.9894908,10002,,Manhattan,New York,NY,FALSE,ChIJlS89V4dZwokRazYs0bapTw0
Chow Chinese Food,4.285714286,14,4,209,40.7668693,-73.7825967,11361,Bayside,Queens,,NY,TRUE,ChIJffc-QHSKwokR1yfJEI1O_4A
Chairman Sun,4.217391304,92,4,317,40.7446612,-73.9536219,11101,Long Island City,Queens,,NY,FALSE,ChIJuZHHT5hZwokRfDSJHmaJkzc
4 Choices & A Soup or water bottle,4.208333333,72,4,259,40.7603521,-73.8275043,11354,Flushing,Queens,,NY,TRUE,ChIJZdTFVhBgwokRRJ6y0hgq_d8
Wing Hua,4.2,5,4,172,40.6764475,-73.9989205,11231,Carroll Gardens,Brooklyn,,NY,FALSE,ChIJaWHbQvZawokRvi0aqRg2nEM
Beijing House,4.181818182,11,4,134,40.6915767,-73.9092753,11207,Bushwick,Brooklyn,,NY,FALSE,ChIJrwU2SjxcwokRc4jfWZz7yNI
New Wok's Kitchen,4.181818182,22,4,170,40.739792,-73.8153315,11355,Flushing,Queens,,NY,TRUE,ChIJjQYf3lxgwokRN5dmQtAD4Ak
Kam Hung,4.166666667,6,4,155,40.6918466,-73.7777894,11434,Jamaica,Queens,,NY,FALSE,ChIJ8-HLUTFhwokRC8k2-n0bcP4
Hong Kong Noodle & Sariku Sushi,4.166666667,12,4,240,40.744374,-73.9813841,10016,,Manhattan,New York,NY,FALSE,ChIJ-WCDcghZwokRafqiRaOW0JA
Mr. Chan's Chinese Cuisine,4.125,8,4,174,40.7695547,-73.8341298,11354,Flushing,Queens,,NY,TRUE,ChIJEfhN6wNgwokRHBetBos3QLI
Happy Town Chinese Restaraunt,4.111111111,9,4,162,40.7830606,-73.8456206,11356,College Point,Queens,,NY,TRUE,ChIJwxJjRVL1wokRQjnAxVE4p20
Like Cafe,4.104938272,162,4,487,40.620582,-73.9884091,11204,Bensonhurst,Brooklyn,,NY,FALSE,ChIJq6rtZCFFwokRxApf8ZfR_2o
Joong Koog Jip,4.096491228,114,4,875,40.7574356,-73.7794898,11361,Bayside,Queens,,NY,TRUE,ChIJdSq_GtthwokR4TC5yYF3V3M
LN 1380,4.079545455,264,4,862,40.76909,-73.7370201,11362,Little Neck,Queens,,NY,TRUE,ChIJaR0ACvCJwokRUzuLuwqSjs0
Hunan Village,4.072916667,96,4,450,40.7496467,-73.9770734,10016,,Manhattan,New York,NY,FALSE,ChIJO3qR_QNZwokRElf0OmsV39A
Longevousjoy Shiawase,4.062111801,161,4,459,40.6131444,-73.9824861,11204,Bensonhurst,Brooklyn,,NY,FALSE,ChIJ82dn2-FEwokRnv9vSso0cUY
Lee & Bai Chinese Buns Shop,4.058823529,85,4,179,40.7614114,-73.8267764,11354,Flushing,Queens,,NY,TRUE,ChIJGx8hdABhwokRMwM-nNvyGzk
Hunan Cafe,4.028301887,212,4,467,40.7632665,-73.8296845,11354,Flushing,Queens,,NY,TRUE,ChIJ1YMlqRpgwokRBOEHM0n4N7M
Grand Sichuan Eastern,4.027777778,36,4,261,40.7583166,-73.9663627,10022,,Manhattan,New York,NY,FALSE,ChIJEwqTD-RYwokR9HdUcq_lZ5Q
Chicken Hot Pot,4.022727273,88,4,155,40.7575275,-73.8222572,11355,Flushing,Queens,,NY,TRUE,ChIJZem9tT1hwokRowsgNhWR85s
King Food,4,1,4,118,40.689136,-73.9300505,11221,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJ2WqUWAtcwokRndtdwP8T5ww
No 1 Halal Kitchen,4,1,4,255,40.7146694,-73.7746589,11423,Jamaica,Queens,,NY,FALSE,ChIJz2GHZBJhwokRWvaLabBPovw
Mee Noodle Shop & Grill,4,11,4,182,40.7309768,-73.9832131,10003,,Manhattan,New York,NY,FALSE,ChIJf6TsAp5ZwokR8WmkLvXvRdI
Royal Queen,3.985446985,481,4,1243,40.7594017,-73.8291601,11354,Flushing,Queens,,NY,TRUE,ChIJPwLjwxFgwokR--CbiBEvDws
Yin Ji Chang Fen 銀記腸粉,3.973684211,114,4,276,40.7598593,-73.8326465,11354,Flushing,Queens,,NY,TRUE,ChIJqwTG-uphwokR_QqTc3u-m8M
Red House Restaurant,3.966666667,90,4,204,40.7611745,-73.8331405,11354,Flushing,Queens,,NY,TRUE,ChIJG31bhD9hwokRYWTwJ0Mqcz0
Crown One 御庭酒楼,3.954545455,110,4,386,40.7658211,-73.8315243,11354,Flushing,Queens,,NY,TRUE,ChIJ7yZJiEphwokRbveVq27Fk3A
Dun Huang,3.945652174,92,4,265,40.7480271,-73.9403597,11101,Long Island City,Queens,,NY,FALSE,ChIJ5fDiWcVZwokRxlWgf0RDBrw
Golden Corner Noodles 黄金角 (温州小池),3.942307692,52,4,119,40.7541649,-73.8327618,11355,Flushing,Queens,,NY,TRUE,ChIJTTBK03JgwokRinX3fQP3F6M
Ting Fai Cuisine,3.926829268,41,4,147,40.6047849,-73.9991063,11214,Bath Beach,Brooklyn,,NY,FALSE,ChIJ4Tu-4Z9FwokRawCbMPRMW9M
Atlas Kitchen,3.921985816,141,4,413,40.8032989,-73.9667555,10025,,Manhattan,New York,NY,FALSE,ChIJ2UuaFu73wokR3QpnvrcxQCc
Sun Hong Wong,3.916666667,72,4,278,40.7177896,-73.9954782,10013,,Manhattan,New York,NY,FALSE,ChIJR6nVBIhZwokR2fwCANKzODk
XO Taste,3.915662651,166,4,676,40.7169957,-73.9968396,10013,,Manhattan,New York,NY,FALSE,ChIJY1x_qSBawokRXqyo_SSgUXQ
Tihu Taiwanese Cuisine 醍醐台菜,3.914893617,47,4,114,40.7683334,-73.7379598,11363,Little Neck,Queens,,NY,TRUE,ChIJ4SzRDwCJwokRS4at6wpBUjo
Nan Bei Ho,3.91160221,181,4,534,40.755301,-73.7684541,11364,Bayside,Queens,,NY,TRUE,ChIJz1JONeZhwokRZTc-BEEI8jU
Good Day,3.90990991,111,4,331,40.6208381,-73.9886856,11204,Bensonhurst,Brooklyn,,NY,FALSE,ChIJt-ODYSFFwokRDKwtLRsmf7Q
New HK Tea & Sushi,3.906574394,289,4,1011,40.6042362,-73.9972585,11214,Bensonhurst,Brooklyn,,NY,FALSE,ChIJ4RPyKw9FwokRxIPsorvWSeo
Wing Hing Seafood Restaurant,3.904109589,73,4,340,40.5986747,-73.9595772,11229,Homecrest,Brooklyn,,NY,FALSE,ChIJd62hVPNEwokRC9TLBHLkuLc
Green Garden Village,3.9,40,4,203,40.7190531,-73.9959787,10013,,Manhattan,New York,NY,FALSE,ChIJ5wAS6t9ZwokRb4aVROoGlX4
East Pacific,3.9,50,4,544,40.5823269,-74.1652138,10314,New Springville,Staten Island,,NY,FALSE,ChIJryiJtIBLwokRwmG-FynYcOM
Lao Ma Spicy,3.88,125,4,454,40.7308968,-73.9934403,10003,,Manhattan,New York,NY,FALSE,ChIJ6djjiDNZwokRX2L_gDfCLJM
Panda Express,3.866666667,30,4,1423,40.7500605,-73.9947735,10001,,Manhattan,New York,NY,FALSE,ChIJNzfuJ65ZwokREXfAYA37Hyk
Bamboo Garden,3.865591398,186,4,568,40.6328954,-74.0119425,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJkVz41khFwokRKan78-taHB8
39 Prince Cafe 利苑食坊,3.864197531,162,4,743,40.7596502,-73.832206,11354,Flushing,Queens,,NY,TRUE,ChIJR3cGbA5gwokRr4ell13T_y0
Rong Chinese Restaurant,3.861111111,36,4,146,40.7595441,-73.83245,11354,Flushing,Queens,,NY,TRUE,ChIJhUs-XQ5gwokRt0nmcLSJ98s
Merry Land Chinese Buffet,3.857142857,7,4,1470,40.8247761,-73.9091378,10451,Morrisania,The Bronx,,NY,FALSE,ChIJyX0BJEv0wokRMSHq-Urtfvk
Dun Huang,3.855855856,111,4,285,40.8110408,-73.9581944,10027,,Manhattan,New York,NY,FALSE,ChIJKZgXtGr2wokRxZ8rYWA8sQU
friendly restaurant,3.846153846,13,4,226,40.7560443,-73.9424464,11101,Long Island City,Queens,,NY,FALSE,ChIJP2NFIh1ZwokR6SWWSYkOTgg
Main Street Imperial Taiwanese,3.845360825,194,4,455,40.7435052,-73.8259167,11355,Flushing,Queens,,NY,TRUE,ChIJ66zUa29gwokRvkHBl7t93E4
Mee Sum Cafe,3.84,25,4,147,40.715051,-73.9983,10013,,Manhattan,New York,NY,FALSE,ChIJfXfu_CZawokRsynindnEfPY
新東湖 Canton Manor,3.83125,160,4,508,40.7617034,-73.7617128,11361,Bayside,Queens,,NY,TRUE,ChIJnxpUt-1hwokR0X0soUX2uP8
China Xiang,3.826732673,202,4,807,40.7581352,-73.9922857,10036,,Manhattan,New York,NY,FALSE,ChIJy_VZ8lJYwokReEjsL_7AtpE
Golden Unicorn,3.82173913,460,4,3451,40.7137006,-73.997193,10002,,Manhattan,New York,NY,FALSE,ChIJXczCZSZawokRerIzds-K5e0
